fold,r2,mae,rmse,trial_number
4,0.9936361696030866,401.4293070843524,717.7358889027317,28
5,0.99444586401189,358.0654688655955,668.6200618214289,28
1,0.9886955225307499,348.4280089852196,841.4975939995785,29
2,0.9927868734474734,318.4841404364477,702.2536914082847,29
3,0.9951723946044381,297.4128109036601,597.475784496443,29
4,0.9961815498500369,292.6147438691267,555.9668882401346,29
5,0.9960135477800192,284.1526551714184,566.4537164895983,29
1,0.9885707187276249,356.15793093875516,846.129998414946,30
2,0.992897859412796,316.7454230289833,696.830076379364,30
3,0.9952515266575395,296.15696162245257,592.5587674375694,30
4,0.9964655783908327,281.98395898436985,534.8900771793947,30
5,0.9963442737293591,278.7643454784131,542.4478394762706,30
1,0.9887520508924923,348.1443539227338,839.3909908167569,31
2,0.9929778389719531,313.8023644382924,692.8953502244086,31
3,0.9953172911557188,291.9761311040969,588.4411071740234,31
4,0.9965343963776773,277.55001352365946,529.6571128444501,31
5,0.996429420954175,272.21373145939947,536.0934177736343,31
1,0.988828692856203,345.85957761034547,836.5263558283923,32
2,0.9928998225606749,315.1623127257416,696.733762105118,32
3,0.995288706924801,293.8278157986066,590.2343583335171,32
4,0.9964672972769515,279.6992260132911,534.7599955080804,32
5,0.9963248376591091,274.50761287373905,543.8879196870599,32
1,0.9886811597447186,350.86092432403177,842.0320023056429,33
2,0.9929953073639033,314.49637218733324,692.0329871820643,33
3,0.9952343305303227,294.7776398919602,593.6307443255138,33
4,0.9965380100225729,278.0585526568998,529.3808995019039,33
5,0.9964266091417975,272.6316858301593,536.3044616181795,33
1,0.9887486847914334,348.1877192544245,839.5165809806742,34
2,0.9929898314258131,313.55153184649606,692.3034336999514,34
3,0.9953087125007732,292.65394719935057,588.9798683394434,34
4,0.9965341103324552,277.5506363685533,529.6789709068282,34
5,0.996436809713895,272.1547290212209,535.5384494160877,34
1,0.9887586456922833,346.72719112752964,839.1448825211769,35
2,0.9928601775709434,316.341456054452,698.6762172319353,35
3,0.9953054867382903,294.68890056822227,589.1823269051685,35
4,0.9964222598123662,281.86422312748533,538.1579546406551,35
5,0.9962955629732366,276.65974544719097,546.0498060228614,35
1,0.9887002830534255,349.5941048612983,841.3203903108559,36
2,0.9929241662137148,316.72581526729795,695.5383266221468,36
3,0.9949827974269237,301.27312047397913,609.0952943596114,36
4,0.9963523899147682,286.9514689712066,543.3874056288039,36
5,0.9962772249800222,275.6055272894395,547.399686692134,36
1,0.9849217664372266,456.48481661824565,971.8581151181991,37
2,0.9894282178946294,408.76718473181546,850.1711365150359,37
3,0.9931107106252391,372.26655156197796,713.7426347106407,37
4,0.9936417341465854,401.6427332361975,717.422025571266,37
5,0.9944246411262675,358.7668735430803,669.8962745016278,37
1,0.9886366832532683,349.3864569348555,843.6847295545256,38
2,0.9927360881280257,320.46833273174065,704.7215271514457,38
3,0.9951572725040821,298.1223307763879,598.4108261645647,38
4,0.9960123514791671,299.00689973708705,568.1510325597944,38
5,0.995839380894731,290.5908511116167,578.6955308979625,38
1,0.9851849071202853,451.23380609472747,963.3405057956122,39
2,0.9893937790363828,410.5769943355612,851.5547782140484,39
3,0.9932969040344345,367.71948903738013,704.0315871630158,39
4,0.9937093232728712,397.3342975738868,713.5986968569828,39
5,0.9944126958321923,358.42071289661743,670.6135221806395,39
1,0.9886866853907398,348.5146742538988,841.8264450813236,40
2,0.992894453706136,317.6641484308759,696.9971326608194,40
3,0.9951111929485537,298.4683471059384,601.2510872428978,40
4,0.996211399289762,293.2960089868324,553.789583458621,40
5,0.996088914372388,280.73668357018585,561.0735698015885,40
1,0.9887547178693868,347.88539576416196,839.2914718256984,41
2,0.99297015546874,313.9604821328981,693.2743224602617,41
3,0.9953085013897471,292.40378538286217,588.9931204312836,41
4,0.9965315490457591,277.65218279407156,529.874650700724,41
5,0.9964283850215078,272.443975292413,536.1711805680487,41
1,0.9887996849885674,345.9988693373319,837.6117307756101,42
2,0.9929225527955392,314.3789062588813,695.617619766183,42
3,0.9952825136350183,294.2698801963113,590.6221809342388,42
4,0.9964725632172178,279.86394914171495,534.3612831618664,42
5,0.9963569308144534,273.9165188205325,541.5079767686744,42
1,0.9887889283154946,349.28938252796786,838.0138513106216,43
2,0.9929569155406339,315.22997388497816,693.9268677869651,43
3,0.9952975667806803,293.05382881373765,589.6791124463348,43
4,0.9965353109896423,278.47112118390737,529.5872169833705,43
5,0.9964157217552214,272.836821962776,537.1208449173025,43
1,0.9886766540251525,350.97780609515434,842.1995805420115,44
2,0.9929894146405536,314.5805265621911,692.3240136314204,44
3,0.9952360710905757,294.5850660403187,593.522328871451,44
4,0.9965321229249187,278.36422115821006,529.8308131775098,44
5,0.9964212946102887,272.68750511202774,536.7031232978197,44
1,0.9886574116009063,351.5862880372462,842.914876293546,45
2,0.993016024617793,314.6317227983305,691.0088423386633,45
3,0.9952675613703301,294.432134294173,591.5574409330535,45
4,0.9965481675362631,277.1358313405536,528.6037245604537,45
5,0.9964558689273438,272.44436176741596,534.1042533099221,45
1,0.9888260095263564,348.0862610550387,836.6268159327224,46
2,0.9928425763686362,316.815907775128,699.5368809160442,46
3,0.9952951755940835,293.4093216653429,589.8290192626046,46
4,0.9964766749274866,279.3002782297781,534.0497567546631,46
